,pregunta,opciones,respuesta,argumento,referencia
10,Uma empresa deseja revisar seus custos mensais de uso do Amazon EC2 e do Amazon RDS no ano passado. Qual serviço ou ferramenta da AWS fornece essas informações?,"A. AWS Trusted Advisor.
B. Explorador de custos.
C. Previsão da Amazon.
D. Amazon CloudWatch.",Explorador de Custos,"Cost Explorer é uma ferramenta poderosa da AWS que permite aos usuários analisar e visualizar seus custos e uso da AWS ao longo do tempo. Ele fornece vários recursos para compreender, explorar e gerenciar custos de maneira eficaz. Com o Cost Explorer, os usuários podem visualizar seus custos mensais e o uso de serviços específicos da AWS, incluindo Amazon EC2 e Amazon RDS. Ele oferece relatórios pré-construídos, filtros personalizáveis ​​e visualizações para ajudar a analisar padrões de gastos, identificar fatores de custos e rastrear despesas ao longo do tempo.",https://aws.amazon.com/aws-cost-management/aws-cost-explorer/
11,Uma empresa deseja migrar um aplicativo crítico para a AWS. O aplicativo tem um tempo de execução curto. A aplicação é invocada por alterações nos dados ou por alterações no estado do sistema. A empresa precisa de uma solução computacional que maximize a eficiência operacional e minimize o custo de execução do aplicativo. Qual solução AWS a empresa deve usar para atender a esses requisitos?,"A. Instâncias sob demanda do Amazon EC2.
B.AWS Lambda.
C. Instâncias reservadas do Amazon EC2.
D. Instâncias spot do Amazon EC2",AWS Lambda,"AWS Lambda
        1. Execute código sem provisionar ou gerenciar infraestrutura. Basta escrever e fazer upload do código como um arquivo .zip ou imagem de contêiner.
        2. Responda automaticamente às solicitações de execução de código em qualquer escala, de uma dúzia de eventos por dia a centenas de milhares por segundo.
        3. Economize custos pagando apenas pelo computador",https://aws.amazon.com/lambda/
12,Qual serviço ou recurso da AWS permite que os usuários se conectem e implantem serviços da AWS de maneira programática?,"A. Console de gerenciamento da AWS.
B. Nuvem AWS9.
C.AWS CodePipeline.
D. Kits de desenvolvimento de software (SDKs) da AWS",Kits de desenvolvimento de software (SDKs) da AWS,"Os kits de desenvolvimento de software (SDKs) da AWS permitem que os usuários se conectem e implantem serviços da AWS de forma programática, usando linguagens de programação como Java, Python, .NET e muito mais. Os AWS SDKs fornecem APIs que abstraem interações de baixo nível com os serviços e permitem que os desenvolvedores gerenciem serviços e recursos da AWS em seus próprios aplicativos. Os AWS SDKs estão disponíveis para diversas linguagens de programação e plataformas.",https://docs.aws.amazon.com/sdk-for-java/?icmpid=docs_homepage_sdktoolkits
13,Uma empresa planeja criar um data lake que use o Amazon S3. Qual fator terá MAIS efeito no custo?,"A. A seleção de níveis de armazenamento S3.
B. Encargos para transferir dados existentes para o Amazon S3.
C. A adição de políticas de bucket S3.
D. Taxas de ingestão S3 para cada solicitação",A seleção de níveis de armazenamento S3,"A classe de armazenamento usada no Amazon S3 certamente pode ter impacto no custo de um data lake, já que diferentes classes de armazenamento têm níveis de preços diferentes. Por exemplo, usar a classe de armazenamento Glacier para dados acessados ​​com pouca frequência pode ser muito mais barato do que usar a classe de armazenamento Standard para dados acessados ​​com frequência. No entanto, na maioria dos casos, a quantidade de dados armazenados terá um impacto maior no custo global do que a classe de armazenamento utilizada. Isso ocorre porque o uso do armazenamento geralmente é o principal fator de custo em um data lake baseado em S3, independentemente da classe de armazenamento. Portanto, é importante monitorar e gerenciar cuidadosamente a quantidade de dados armazenados no bucket S3 para manter os custos sob controle.",https://aws.amazon.com/s3/pricing/
14,Uma empresa está lançando um aplicativo de comércio eletrônico que deve estar sempre disponível. O aplicativo será executado continuamente em instâncias do Amazon EC2 pelos próximos 12 meses. Qual é a opção de compra de instância MAIS econômica que atende a esses requisitos?,"A. Instâncias spot.
B. Planos de Poupança.
C. Hosts Dedicados.
D. Instâncias sob demanda",Planos de Poupança,"Os Savings Plans do Amazon EC2 permitem que você reduza seus custos de computação ao se comprometer com uma quantidade consistente de uso de computação por um período de 1 ou 3 anos. Isso resulta em economia de até 72% em relação aos custos de instâncias sob demanda. Qualquer uso até o compromisso será cobrado de acordo com a taxa com desconto do Savings Plan (por exemplo, US$ 10 por hora). Qualquer uso além do compromisso será cobrado de acordo com taxas normais de instância sob demanda.",https://aws.amazon.com/ savingsplans/
15,Qual serviço ou recurso da AWS uma empresa pode usar para determinar qual unidade de negócios está usando recursos específicos da AWS?,"A. Tags de alocação de custos.
B. Pares de chaves.
C. Inspetor da Amazon.
D. Consultor confiável da AWS",Tags de alocação de custos,"Tags de alocação de custos são um mecanismo fornecido pela AWS para atribuir metadados aos recursos da AWS para fins de rastreamento e categorização de custos. Ao aplicar tags de alocação de custos aos recursos, as empresas podem associar metadados personalizados para identificar e categorizar recursos com base em diferentes critérios, como unidade de negócios, departamento, projeto ou aplicação. Ao usar tags de alocação de custos, as empresas podem rastrear e analisar seus custos da AWS com base nas tags atribuídas. Isto permite-lhes determinar a distribuição de custos entre diferentes unidades de negócios ou qualquer outra categorização relevante. As tags de alocação de custos fornecem visibilidade granular do uso e das despesas de recursos, permitindo atribuição e análise precisas de custos.",https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/cost-alloc-tags.html
16,"Uma empresa deseja migrar suas cargas de trabalho para a AWS, mas não tem experiência em computação em nuvem AWS. Qual serviço ou recurso da AWS ajudará a empresa em sua migração?","A. AWS Trusted Advisor.
B. Parceiros de consultoria da AWS.
C. Artefatos da AWS.
D. Serviços gerenciados pela AWS",Serviços gerenciados pela AWS,"AWS Managed Services é um serviço oferecido pela AWS que ajuda as organizações a migrar suas cargas de trabalho para a nuvem AWS. Ele fornece gerenciamento abrangente da infraestrutura AWS e automatiza tarefas comuns, permitindo que a empresa se concentre em seu negócio principal, em vez de se preocupar com as complexidades do gerenciamento do ambiente de nuvem. Com os serviços gerenciados da AWS, a empresa pode se beneficiar de especialistas certificados pela AWS que cuidarão do gerenciamento diário de sua infraestrutura AWS. Isso inclui atividades como provisionamento, monitoramento, aplicação de patches, backup e segurança. O serviço garante que as melhores práticas sejam seguidas e que as cargas de trabalho da empresa sejam otimizadas em termos de desempenho, custo e segurança. Ao aproveitar os serviços gerenciados da AWS, a empresa pode superar sua falta de experiência em computação em nuvem AWS e ter uma migração tranquila para a plataforma AWS.",https://docs.aws.amazon.com/ownedservices/latest/userguide/what-is-ams.html
17,Qual serviço ou ferramenta da AWS uma empresa deve usar para solicitar e rastrear centralmente aumentos de limite de serviço?,"A.AWSConfig.
B. Cotas de serviço.
C. Catálogo de serviços da AWS.
D. Orçamentos da AWS",Cotas de serviço,"Service Quotas é um serviço da AWS que permite aos usuários visualizar, gerenciar e solicitar aumentos nos limites de serviço para vários serviços da AWS. Os limites de serviço são limites predefinidos definidos pela AWS sobre o uso de recursos ou serviços específicos em uma conta da AWS. Ao usar Cotas de Serviço, uma empresa pode gerenciar centralmente seus limites de serviço e solicitar aumentos quando necessário. Ele fornece visibilidade dos limites atuais, do uso e da cota disponível para cada serviço. O serviço inclui uma interface para enviar solicitações de aumento de limites, acompanhar o status das solicitações e receber notificações sobre atualizações.",https://aws.amazon.com/about-aws/whats-new/2021/04/service-quotas-available-aws-govcloud-us-regions/
18,Qual documentação o AWS Artifact fornece?,"A. Termos e condições do Amazon EC2.
B. Certificações ISO da AWS.
C. Um histórico dos gastos de uma empresa com AWS.
D. Uma lista de tipos de instância do Amazon EC2 da geração anterior",Certificações ISO da AWS,"O AWS Artifact fornece acesso a vários documentos relacionados à conformidade, incluindo certificações AWS ISO. As certificações ISO são padrões internacionais que definem as melhores práticas para sistemas de gestão de segurança da informação. Por meio do AWS Artifact, os clientes podem acessar as certificações ISO da AWS, como a ISO 27001, que especifica requisitos para estabelecer, implementar, manter e melhorar continuamente um sistema de gerenciamento de segurança da informação no contexto dos serviços da AWS.",https://docs.aws.amazon.com/artifact/latest/ug/what-is-aws-artifact.html
19,Qual tarefa requer o uso de credenciais de usuário raiz da conta AWS?,"A. Visualizando informações de cobrança.
B. Alteração do plano do AWS Support.
C. Iniciando e interrompendo instâncias do Amazon EC2.
D. Abrindo um caso do AWS Support",Alterar o plano do AWS Support,"Alterar o plano do AWS Support, que inclui atualização ou downgrade do nível de suporte, normalmente requer privilégios associados ao usuário raiz da conta da AWS. O usuário root tem acesso e permissões totais para gerenciar todos os aspectos da conta da AWS, incluindo configurações relacionadas a faturamento e suporte.",https://docs.aws.amazon.com/accounts/latest/reference/root-user-tasks.html
20,Uma empresa precisa processar simultaneamente centenas de solicitações de diferentes usuários. Qual combinação de serviços da AWS a empresa deve usar para criar uma solução operacionalmente eficiente?,"A. Amazon Simple Queue Service (Amazon SQS) e AWS Lambda.
B. AWS Data Pipeline e Amazon EC2.
C. Amazon Kinesis e Amazon Athena.
D. AWS Amplify e AWS AppSync",Amazon Simple Queue Service (Amazon SQS) e AWS Lambda,"A combinação de SQS e Lambda oferece vários benefícios:
                     Escalabilidade: o SQS permite lidar com um grande número de solicitações, enquanto o Lambda dimensiona automaticamente a capacidade de processamento com base na carga de trabalho recebida.
                     Confiabilidade: o SQS garante entrega confiável de mensagens e as funções Lambda são projetadas para serem sem estado e tolerantes a falhas.
                     Desacoplamento: O desacoplamento de serviços por meio de SQS permite um acoplamento flexível, permitindo que os componentes evoluam de forma independente e sejam dimensionados separadamente.",
21,Qual é o escopo de uma VPC na rede AWS?,"R. Uma VPC pode abranger todas as zonas de disponibilidade globalmente.
B. Uma VPC deve abranger pelo menos duas sub-redes em cada região da AWS.
C. Uma VPC deve abranger pelo menos dois pontos de presença em cada região da AWS.
D. Uma VPC pode abranger todas as zonas de disponibilidade em uma região da AWS.",Uma VPC pode abranger todas as zonas de disponibilidade em uma região da AWS.,"Uma VPC é uma seção logicamente isolada da nuvem AWS onde os usuários podem iniciar recursos como instâncias do Amazon EC2, bancos de dados Amazon RDS e outros serviços da AWS. Ele fornece controle sobre aspectos de rede, incluindo endereçamento IP, sub-redes, tabelas de roteamento e gateways de rede. Ao criar uma VPC, os usuários podem escolher a região da AWS onde ela residirá. Dentro dessa região, uma VPC pode abranger diversas zonas de disponibilidade. As zonas de disponibilidade são data centers separados em uma determinada região, cada um com energia, rede e conectividade redundantes. Ao abranger diversas zonas de disponibilidade, uma VPC pode fornecer alta disponibilidade e tolerância a falhas para recursos implantados nela.",
22,Quais dos itens a seguir são componentes de uma conexão AWS Site-to-Site VPN? (Escolha dois.),"A.AWS Storage Gateway.
B. Gateway privado virtual.
C. Gateway NAT.
D. Portal do cliente.
E. Gateway de Internet.","B. Gateway privado virtual.
D. Portal do cliente.",Gateway privado virtual: um gateway privado virtual é o lado AWS da conexão VPN. Ele serve como ponto de entrada para o tráfego da rede do cliente para a rede AWS. Gateway do cliente: Um gateway do cliente é o lado do cliente na conexão VPN. Representa o dispositivo físico ou aplicativo de software localizado na rede local do cliente.,https://docs.aws.amazon.com/vpn/latest/s2svpn/Examples.html
23,Uma empresa precisa estabelecer uma conexão entre duas VPCs. As VPCs estão localizadas em duas regiões diferentes da AWS. A empresa deseja utilizar a infraestrutura existente das VPCs para esta conexão. Qual serviço ou recurso da AWS pode ser usado para estabelecer essa conexão?,"A. VPN do cliente AWS.
B. Pareamento de VPC.
C. AWS Direct Connect.
D. Endpoints VPC.",Pareamento de VPC,"Você pode criar uma conexão de peering de VPC entre suas próprias VPCs, com uma VPC em outra conta da AWS ou com uma VPC em uma região diferente da AWS.",https://docs.aws.amazon.com/vpc/latest/peering/what-is-vpc-peering.html
24,"De acordo com o modelo de responsabilidade compartilhada da AWS, qual é a responsabilidade de um cliente ao usar o Amazon RDS para hospedar um banco de dados?","A. Gerenciar conexões com o banco de dados.
B. Instale o Microsoft SQL Server.
C. Projetar estratégias de criptografia em repouso.
D. Aplicar pequenos patches de banco de dados.",Gerenciar conexões com o banco de dados.,"O Amazon RDS criptografa seus bancos de dados usando chaves gerenciadas com o AWS Key Management Service (KMS). Em uma instância de banco de dados executada com criptografia do Amazon RDS, os dados armazenados em repouso no armazenamento subjacente são criptografados, assim como seus backups automatizados, réplicas de leitura e snapshots. A criptografia do Amazon RDS usa o algoritmo de criptografia AES-256 padrão do setor para criptografar seus dados no servidor que hospeda sua instância do Amazon RDS. Projetar uma estratégia de criptografia significa construir a estratégia do zero (incluindo a escolha do algoritmo de criptografia mais adequado para essa estratégia), como mencionado anteriormente, selecionar um é diferente de projetar/criar um novo.",https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html
25,Quais são algumas vantagens de usar instâncias do Amazon EC2 para hospedar aplicativos na Nuvem AWS em vez de no local? (Escolha dois.),"A. O EC2 inclui gerenciamento de patches do sistema operacional.
B. O EC2 integra-se ao Amazon VPC, AWS CloudTrail e AWS Identity and Access Management (IAM).
C. EC2 tem um acordo de nível de serviço (SLA) de 100%.
D. O EC2 tem um modelo de preços flexível e pré-pago.",O EC2 tem um modelo de precificação flexível e pré-pago. EC2 possui otimização automática de custos de armazenamento.,,https://aws.amazon.com/ec2/instance-types/
26,Um usuário precisa determinar se os grupos de segurança de uma instância do Amazon EC2 foram modificados no último mês. Como o usuário pode ver se uma alteração foi feita?,"A. Use o Amazon EC2 para ver se o grupo de segurança foi alterado.
B. Use o AWS Identity and Access Management (IAM) para ver qual usuário ou função alterou o grupo de segurança.
C. Use o AWS CloudTrail para ver se o grupo de segurança foi alterado.
D. Use o Amazon CloudWatch para ver se o grupo de segurança foi alterado.",Use o AWS CloudTrail para ver se o grupo de segurança foi alterado.,"O CloudTrail registra atividades do usuário e chamadas de API nos serviços da AWS como eventos. Os eventos do CloudTrail ajudam você a responder às perguntas ""quem fez o quê, onde e quando?""",https://aws.amazon.com/cloudtrail/features/
27,Qual serviço da AWS ajudará a proteger os aplicativos executados na AWS contra ataques DDoS?,"A. Amazon GuardDuty.
B.AWS WAF.
C. AWS Shield.
D. Inspetor da Amazon.",Escudo AWS.,"AWS Shield é um serviço gerenciado que fornece proteção contra ataques de negação de serviço distribuída (DDoS) para aplicativos em execução na AWS. O AWS Shield Standard é habilitado automaticamente para todos os clientes da AWS sem custo adicional. AWS Shield Advanced é um serviço pago opcional. O AWS Shield Advanced oferece proteções adicionais contra ataques maiores e mais sofisticados para aplicações executadas no Amazon Elastic Compute Cloud (EC2), Elastic Load Balancing (ELB), Amazon CloudFront, AWS Global Accelerator e Route 53",https://aws.amazon.com/shield/faqs/
28,Qual serviço ou recurso da AWS atua como firewall para instâncias do Amazon EC2?,"A. ACL de rede.
B. Interface de rede elástica.
C.Amazon VPC.
D. Grupo de segurança",Grupo de segurança,"Um grupo de segurança atua como um firewall virtual para suas instâncias EC2 para controlar o tráfego de entrada e saída. As regras de entrada controlam o tráfego de entrada para sua instância, e as regras de saída controlam o tráfego de saída de sua instância. Ao executar uma instância, você pode especificar um ou mais grupos de segurança.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-security-groups.html
29,Como o modelo de precificação da Nuvem AWS difere do modelo tradicional de precificação de armazenamento local?,"R. Os recursos da AWS não geram custos.
B. Não há custos operacionais de infraestrutura.
C. Não há compromissos de custos iniciais.
D. Não há custos de licenciamento de software.",Não há custos operacionais de infraestrutura.,Reduza os gastos com armazenamento Minimize o custo total de propriedade (TCO) com serviços gerenciados que eliminam a manutenção da infraestrutura. Otimize seus custos de armazenamento com base na frequência e rapidez com que você precisa acessar seus dados.,https://aws.amazon.com/products/storage/
30,Uma empresa possui uma única instância do Amazon EC2. A empresa deseja adotar uma arquitetura altamente disponível. O que a empresa pode fazer para atender a esse requisito?,"A. Dimensione verticalmente para um tamanho maior de instância do EC2.
B. Dimensione horizontalmente em várias zonas de disponibilidade.
C. Adquira uma instância dedicada do EC2.
D. Altere a família de instâncias EC2 para uma instância otimizada para computação.",Dimensione horizontalmente em várias zonas de disponibilidade.,"Existem dois tipos de escala: Vertical e Horizontal. Vertical: Significa aumentar a configuração da mesma máquina existente. Horizontal: Adicionando instâncias adicionais para compartilhar a carga de trabalho, então a resposta deve ser B",
31,"O ciclo de implantação de aplicativos locais de uma empresa durava de 3 a 4 semanas. Após migrar para a Nuvem AWS, a empresa pode implantar o aplicativo em 2 a 3 dias. Qual benefício esta empresa obteve ao migrar para a Nuvem AWS?","A. Elasticidade.
B. Flexibilidade.
C. Agilidade.
D. Resiliência",Agilidade.,"A empresa pode responder rapidamente às necessidades de negócios e implantar aplicativos com mais rapidez, permitindo um tempo de lançamento no mercado mais rápido para novos recursos, atualizações ou correções de bugs. Essa maior agilidade permite que a empresa permaneça competitiva em um mercado em rápida mudança.",https://repost.aws/questions/QU89MN7WVwTcCsNELreRby8A/agility-or-elasticity
32,Quais das opções a seguir estão incluídas no AWS Enterprise Support? (Escolha dois.),"A. Gerente técnico de contas da AWS (TAM).
B. Suporte liderado por parceiros da AWS.
C. Serviços profissionais da AWS.
D. Suporte de integração de software de terceiros à AWS.
E. Tempo de resposta de 5 minutos para questões críticas","A. Gerente técnico de contas da AWS (TAM).
D. Suporte de integração de software de terceiros à AWS.","Com suporte de nível empresarial, você obtém: Suporte de software de terceiros para orientação, configuração e solução de problemas de interoperabilidade da AWS com muitos sistemas operacionais, plataformas e componentes de pilha de aplicativos comuns. Você também terá acesso a um gerente técnico de contas (TAM), que fornecerá orientação arquitetônica e operacional consultiva no contexto de seus aplicativos e casos de uso para ajudá-lo a obter o maior valor da AWS.","https://i.ytimg.com/vi/0LQcq_zyNmg/maxresdefault.jpg, https://aws.amazon.com/premiumsupport/plans/enterprise/"
33,Uma empresa de mídia global usa o AWS Organizations para gerenciar várias contas da AWS. Qual serviço ou recurso da AWS a empresa pode usar para limitar o acesso aos serviços da AWS para contas-membro?,"A. AWS Identity and Access Management (IAM).
B. Políticas de controle de serviço (SCPs).
C. Unidades organizacionais (OUs).
D. Listas de controle de acesso (ACLs)",Políticas de controle de serviço (SCPs).,"AWS Organizations ajuda a gerenciar várias contas AWS de maneira centralizada. SCPs são um recurso do AWS Organizations que permite que uma organização defina regras que regem o uso dos serviços da AWS em todas as contas da organização. As SCPs podem ser usadas para restringir o uso de serviços específicos da AWS ou para impor condições ou requisitos adicionais ao uso desses serviços. As SCPs são aplicadas no nível da unidade organizacional (OU), para que as organizações possam criar políticas diferentes para diferentes grupos de contas em sua organização AWS.","https://docs.aws.amazon.com/organizations/latest/userguide/orgs_introduction.html#:~:text=.%20In%20SCPs%2C%20you,in%20the%20organization."
34,Uma empresa deseja limitar o acesso de seus funcionários à AWS a um portfólio de recursos predefinidos da AWS. Qual solução AWS a empresa deve usar para atender a esse requisito?,"A.AWSConfig.
B. Kits de desenvolvimento de software (SDKs) da AWS.
C. Catálogo de serviços da AWS.
D.AWS AppSync",Catálogo de serviços AWS.,"O AWS Service Catalog pode criar, organizar e controlar um catálogo selecionado de recursos da AWS que podem ser compartilhados no nível de permissões para que você possa provisionar rapidamente recursos de nuvem aprovados sem precisar de acesso direto aos serviços subjacentes da AWS.","https://aws.amazon.com/servicecatalog/#:~:text=AWS%20Service%20Catalog%3F,os%20serviços%20AWS%20subjacentes."
